basho,day,rikishi1_id,rikishi1_rank,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_result,rikishi2_win
2021.01,1,11728,M2e,0-1 (9-6),0,oshidashi,11855,S1w,1-0 (9-6),1
2021.01,1,11855,S1w,1-0 (9-6),1,oshidashi,11728,M2e,0-1 (9-6),0
2021.01,1,11927,S1e,1-0 (11-4),1,oshitaoshi,12449,M3e,0-1 (2-13),0
2021.01,1,12449,M3e,0-1 (2-13),0,oshitaoshi,11927,S1e,1-0 (11-4),1
2021.01,1,11985,M1w,1-0 (13-2),1,oshidashi,12291,O2e,0-1 (11-4),0
2021.01,1,12291,O2e,0-1 (11-4),0,oshidashi,11985,M1w,1-0 (13-2),1
2021.01,1,12130,O1w,1-0 (11-4),1,yorikiri,12239,M1e,0-1 (7-8),0
2021.01,1,12239,M1e,0-1 (7-8),0,yorikiri,12130,O1w,1-0 (11-4),1
2021.01,1,12191,O1e,0-1 (2-8-5),0,oshidashi,12210,K1w,1-0 (9-6),1
2021.01,1,12210,K1w,1-0 (9-6),1,oshidashi,12191,O1e,0-1 (2-8-5),0
2021.01,2,6614,J4e,0-2 (5-10),0,kotenage,8900,M16w,2-0 (9-6),1
2021.01,2,8900,M16w,2-0 (9-6),1,kotenage,6614,J4e,0-2 (5-10),0
2021.01,2,2879,M17e,1-1 (5-10),0,yorikiri,12270,M15w,1-1 (10-5),1
2021.01,2,12270,M15w,1-1 (10-5),1,yorikiri,2879,M17e,1-1 (5-10),0
2021.01,2,12292,M15e,1-1 (7-8),0,katasukashi,12352,M14w,2-0 (9-6),1
2021.01,2,12352,M14w,2-0 (9-6),1,katasukashi,12292,M15e,1-1 (7-8),0
2021.01,2,12107,M12e,2-0 (9-6),1,yoritaoshi,12451,M14e,0-2 (9-6),0
2021.01,2,12451,M14e,0-2 (9-6),0,yoritaoshi,12107,M12e,2-0 (9-6),1
2021.01,2,11868,M12w,0-2 (7-8),0,hikiotoshi,11918,M13e,1-1 (5-10),1
2021.01,2,11918,M13e,1-1 (5-10),1,hikiotoshi,11868,M12w,0-2 (7-8),0
2021.01,2,7153,M11w,1-1 (6-9),0,oshidashi,12024,M10e,2-0 (9-6),1
2021.01,2,12024,M10e,2-0 (9-6),1,oshidashi,7153,M11w,1-1 (6-9),0
2021.01,2,11726,M8e,1-1 (3-12),0,hatakikomi,11786,M10w,1-1 (6-9),1
2021.01,2,11786,M10w,1-1 (6-9),1,hatakikomi,11726,M8e,1-1 (3-12),0
2021.01,2,11784,M9w,0-2 (8-7),0,katasukashi,12231,M8w,1-1 (8-7),1
2021.01,2,12231,M8w,1-1 (8-7),1,katasukashi,11784,M9w,0-2 (8-7),0
2021.01,2,6594,M6e,0-2 (4-11),0,oshidashi,12203,M7w,1-1 (6-9),1
2021.01,2,12203,M7w,1-1 (6-9),1,oshidashi,6594,M6e,0-2 (4-11),0
2021.01,2,11845,M6w,1-1 (6-9),0,oshidashi,11946,M7e,2-0 (8-7),1
2021.01,2,11946,M7e,2-0 (8-7),1,oshidashi,11845,M6w,1-1 (6-9),0
2021.01,2,6463,M5w,2-0 (7-8),1,yorikiri,6599,M4e,1-1 (4-11),0
2021.01,2,6599,M4e,1-1 (4-11),0,yorikiri,6463,M5w,2-0 (7-8),1
2021.01,2,5944,M4w,0-2 (6-9),0,hatakikomi,12055,M5e,1-1 (7-8),1
2021.01,2,12055,M5e,1-1 (7-8),1,hatakikomi,5944,M4w,0-2 (6-9),0
2021.01,2,11728,M2e,1-1 (9-6),1,yorikiri,12210,K1w,1-1 (9-6),0
2021.01,2,12210,K1w,1-1 (9-6),0,yorikiri,11728,M2e,1-1 (9-6),1
2021.01,2,11927,S1e,1-1 (11-4),0,yorikiri,12043,M3w,2-0 (9-6),1
2021.01,2,12043,M3w,2-0 (9-6),1,yorikiri,11927,S1e,1-1 (11-4),0
2021.01,2,11855,S1w,2-0 (9-6),1,oshidashi,12449,M3e,0-2 (2-13),0
2021.01,2,12449,M3e,0-2 (2-13),0,oshidashi,11855,S1w,2-0 (9-6),1
2021.01,2,11985,M1w,2-0 (13-2),1,hatakikomi,12191,O1e,0-2 (2-8-5),0
2021.01,2,12191,O1e,0-2 (2-8-5),0,hatakikomi,11985,M1w,2-0 (13-2),1
2021.01,2,12239,M1e,0-2 (7-8),0,sukuinage,12291,O2e,1-1 (11-4),1
2021.01,2,12291,O2e,1-1 (11-4),1,sukuinage,12239,M1e,0-2 (7-8),0
2021.01,2,6480,K1e,0-2 (9-6),0,yoritaoshi,12130,O1w,2-0 (11-4),1
2021.01,2,12130,O1w,2-0 (11-4),1,yoritaoshi,6480,K1e,0-2 (9-6),0
2021.01,3,2879,M17e,1-2 (5-10),0,yorikiri,8900,M16w,3-0 (9-6),1
2021.01,3,8900,M16w,3-0 (9-6),1,yorikiri,2879,M17e,1-2 (5-10),0
2021.01,3,12352,M14w,3-0 (9-6),1,watashikomi,12451,M14e,0-3 (9-6),0
2021.01,3,12451,M14e,0-3 (9-6),0,watashikomi,12352,M14w,3-0 (9-6),1
2021.01,3,11918,M13e,1-2 (5-10),0,sukuinage,12292,M15e,2-1 (7-8),1
2021.01,3,12292,M15e,2-1 (7-8),1,sukuinage,11918,M13e,1-2 (5-10),0
2021.01,3,7153,M11w,1-2 (6-9),0,oshidashi,11868,M12w,1-2 (7-8),1
2021.01,3,11868,M12w,1-2 (7-8),1,oshidashi,7153,M11w,1-2 (6-9),0
2021.01,3,11786,M10w,2-1 (6-9),1,tsukidashi,12107,M12e,2-1 (9-6),0
2021.01,3,12107,M12e,2-1 (9-6),0,tsukidashi,11786,M10w,2-1 (6-9),1
2021.01,3,12024,M10e,2-1 (9-6),0,hatakikomi,12231,M8w,2-1 (8-7),1
2021.01,3,12231,M8w,2-1 (8-7),1,hatakikomi,12024,M10e,2-1 (9-6),0
2021.01,3,11726,M8e,1-2 (3-12),0,sukuinage,11784,M9w,1-2 (8-7),1
2021.01,3,11784,M9w,1-2 (8-7),1,sukuinage,11726,M8e,1-2 (3-12),0
2021.01,3,11946,M7e,3-0 (8-7),1,oshitaoshi,12203,M7w,1-2 (6-9),0
2021.01,3,12203,M7w,1-2 (6-9),0,oshitaoshi,11946,M7e,3-0 (8-7),1
2021.01,3,6463,M5w,2-1 (7-8),0,yorikiri,11845,M6w,2-1 (6-9),1
2021.01,3,11845,M6w,2-1 (6-9),1,yorikiri,6463,M5w,2-1 (7-8),0
2021.01,3,6594,M6e,0-3 (4-11),0,uwatedashinage,12055,M5e,2-1 (7-8),1
2021.01,3,12055,M5e,2-1 (7-8),1,uwatedashinage,6594,M6e,0-3 (4-11),0
2021.01,3,5944,M4w,1-2 (6-9),1,uwatehineri,12449,M3e,0-3 (2-13),0
2021.01,3,12449,M3e,0-3 (2-13),0,uwatehineri,5944,M4w,1-2 (6-9),1
2021.01,3,6480,K1e,1-2 (9-6),1,tsukiotoshi,11728,M2e,1-2 (9-6),0
2021.01,3,11728,M2e,1-2 (9-6),0,tsukiotoshi,6480,K1e,1-2 (9-6),1
2021.01,3,11855,S1w,2-1 (9-6),0,hikiotoshi,12043,M3w,3-0 (9-6),1
2021.01,3,12043,M3w,3-0 (9-6),1,hikiotoshi,11855,S1w,2-1 (9-6),0
2021.01,3,6599,M4e,1-2 (4-11),0,yorikiri,11927,S1e,2-1 (11-4),1
2021.01,3,11927,S1e,2-1 (11-4),1,yorikiri,6599,M4e,1-2 (4-11),0
2021.01,3,11985,M1w,3-0 (13-2),1,tsukidashi,12130,O1w,2-1 (11-4),0
2021.01,3,12130,O1w,2-1 (11-4),0,tsukidashi,11985,M1w,3-0 (13-2),1
2021.01,3,12191,O1e,0-3 (2-8-5),0,tsukiotoshi,12239,M1e,1-2 (7-8),1
2021.01,3,12239,M1e,1-2 (7-8),1,tsukiotoshi,12191,O1e,0-3 (2-8-5),0
2021.01,3,12210,K1w,2-1 (9-6),1,oshidashi,12291,O2e,1-2 (11-4),0
2021.01,3,12291,O2e,1-2 (11-4),0,oshidashi,12210,K1w,2-1 (9-6),1
2021.01,4,11723,J6e,1-3 (7-8),0,sotogake,12292,M15e,3-1 (7-8),1
2021.01,4,12292,M15e,3-1 (7-8),1,sotogake,11723,J6e,1-3 (7-8),0
2021.01,4,2879,M17e,2-2 (5-10),1,yorikiri,12451,M14e,0-4 (9-6),0
2021.01,4,12451,M14e,0-4 (9-6),0,yorikiri,2879,M17e,2-2 (5-10),1
2021.01,4,8900,M16w,4-0 (9-6),1,yorikiri,12352,M14w,3-1 (9-6),0
2021.01,4,12352,M14w,3-1 (9-6),0,yorikiri,8900,M16w,4-0 (9-6),1
2021.01,4,11918,M13e,1-3 (5-10),0,yoritaoshi,12270,M15w,3-1 (10-5),1
2021.01,4,12270,M15w,3-1 (10-5),1,yoritaoshi,11918,M13e,1-3 (5-10),0
2021.01,4,7153,M11w,1-3 (6-9),0,oshidashi,12107,M12e,3-1 (9-6),1
2021.01,4,12107,M12e,3-1 (9-6),1,oshidashi,7153,M11w,1-3 (6-9),0
2021.01,4,11786,M10w,2-2 (6-9),0,oshidashi,11868,M12w,2-2 (7-8),1
2021.01,4,11868,M12w,2-2 (7-8),1,oshidashi,11786,M10w,2-2 (6-9),0
2021.01,4,11946,M7e,4-0 (8-7),1,oshidashi,12024,M10e,2-2 (9-6),0
2021.01,4,12024,M10e,2-2 (9-6),0,oshidashi,11946,M7e,4-0 (8-7),1
2021.01,4,11784,M9w,2-2 (8-7),1,oshidashi,12203,M7w,1-3 (6-9),0
2021.01,4,12203,M7w,1-3 (6-9),0,oshidashi,11784,M9w,2-2 (8-7),1
2021.01,4,6594,M6e,1-3 (4-11),1,yorikiri,12231,M8w,2-2 (8-7),0
2021.01,4,12231,M8w,2-2 (8-7),0,yorikiri,6594,M6e,1-3 (4-11),1
2021.01,4,11726,M8e,2-2 (3-12),1,hatakikomi,11845,M6w,2-2 (6-9),0
2021.01,4,11845,M6w,2-2 (6-9),0,hatakikomi,11726,M8e,2-2 (3-12),1
2021.01,4,6599,M4e,2-2 (4-11),1,yorikiri,12055,M5e,2-2 (7-8),0
2021.01,4,12055,M5e,2-2 (7-8),0,yorikiri,6599,M4e,2-2 (4-11),1
2021.01,4,5944,M4w,2-2 (6-9),1,tsukiotoshi,6463,M5w,2-2 (7-8),0
2021.01,4,6463,M5w,2-2 (7-8),0,tsukiotoshi,5944,M4w,2-2 (6-9),1
2021.01,4,11985,M1w,4-0 (13-2),1,tsukidashi,12210,K1w,2-2 (9-6),0
2021.01,4,12210,K1w,2-2 (9-6),0,tsukidashi,11985,M1w,4-0 (13-2),1
2021.01,4,6480,K1e,2-2 (9-6),1,hatakikomi,11927,S1e,2-2 (11-4),0
2021.01,4,11927,S1e,2-2 (11-4),0,hatakikomi,6480,K1e,2-2 (9-6),1
2021.01,4,11855,S1w,3-1 (9-6),1,hatakikomi,12239,M1e,1-3 (7-8),0
2021.01,4,12239,M1e,1-3 (7-8),0,hatakikomi,11855,S1w,3-1 (9-6),1
2021.01,4,12043,M3w,3-1 (9-6),0,yorikiri,12291,O2e,2-2 (11-4),1
2021.01,4,12291,O2e,2-2 (11-4),1,yorikiri,12043,M3w,3-1 (9-6),0
2021.01,4,12130,O1w,3-1 (11-4),1,oshidashi,12449,M3e,0-4 (2-13),0
2021.01,4,12449,M3e,0-4 (2-13),0,oshidashi,12130,O1w,3-1 (11-4),1
2021.01,4,11728,M2e,2-2 (9-6),1,uwatenage,12191,O1e,0-4 (2-8-5),0
2021.01,4,12191,O1e,0-4 (2-8-5),0,uwatenage,11728,M2e,2-2 (9-6),1
2021.01,5,2879,M17e,3-2 (5-10),1,yorikiri,12292,M15e,3-2 (7-8),0
2021.01,5,12292,M15e,3-2 (7-8),0,yorikiri,2879,M17e,3-2 (5-10),1
